91364	3.5
23121	4.0
2894	2.0
11976	3.5
10178	3.0
996	5.0
65631	4.0
77262	1.5
55764	2.5
44211	2.5
30222	4.5
40387	4.5
9631	4.5
65722	4.0
60200	3.5
97689	3.0
18520	3.5
12967	4.0
55201	2.0
40496	2.0
70263	3.5
17669	4.5
10041	3.0
55570	4.5
18888	3.5
25046	2.0
92090	2.5
53799	2.0
19317	4.5
39820	4.5
86163	4.0
33704	4.5
69930	2.5
22904	3.0
26051	2.5
13489	4.5
31077	4.5
32541	4.0
80734	1.5
90171	4.0
98058	3.0
24568	4.0
40566	4.5
1768	4.5
50701	2.5
16163	4.5
9648	3.5
70319	4.0
27543	2.0
83292	4.0
49920	3.0
16879	5.0
11175	3.5
72316	3.5
16305	4.5
89632	1.5
22295	1.5
44970	3.0
42548	4.5
52887	4.0
19940	2.5
7739	4.0
22792	3.5
92697	4.0
11882	4.5
49004	4.0
4182	4.5
100017	4.5
1389	3.5
20770	4.0
8668	3.5
85794	4.5
63278	3.0
23034	3.0
46419	4.0
87263	4.0
88369	4.0
11524	2.5
82521	2.5
38704	4.0
57969	5.0
94269	4.0
32974	4.5
80247	2.5
29127	3.5
54083	3.5
56076	2.5
43083	3.0
66123	3.5
89864	3.0
89304	4.0
14808	3.0
77633	4.5
1654	3.5
812	4.5
11179	3.5
78757	4.0
31371	4.5
49362	4.0
5627	4.5
18782	4.0
63404	4.0
2912	4.0
8450	4.5
77581	2.0
32642	4.5
75004	3.5
84828	4.0
86207	2.5
55926	4.5
53701	2.5
40768	4.5
78437	4.0
50285	4.5
53598	4.5
6104	3.5
88552	2.5
11215	3.5
48577	3.5
48931	3.0
27714	4.0
67170	4.5
50470	3.5
13519	3.0
32387	4.5
18094	5.0
99659	5.0
44843	4.5
27306	2.5
40640	3.0
57965	3.0
60408	4.5
19068	4.0
98903	3.5
84640	3.5
2850	3.5
94993	4.5
70418	2.5
97599	3.0
74276	4.5
12881	4.5
96953	4.0
29086	4.0
66249	3.5
40309	3.5
34167	4.0
39506	4.5
44834	4.0
1465	3.0
51766	1.0
64310	4.0
34625	2.5
40559	3.5
73323	2.0
74289	4.0
98080	5.0
63827	4.5
96749	3.5
54298	2.0
80330	4.0
25138	5.0
96911	4.0
64915	4.0
52533	3.5
11446	4.0
68549	4.5
83111	2.5
17448	4.5
19761	4.5
51898	4.5
58237	4.5
10368	3.5
22235	4.5
21679	3.0
78503	3.0
39416	2.5
77669	3.0
73642	1.5
66990	3.5
43368	3.5
681	4.5
75869	4.0
47713	2.0
92344	4.5
50740	4.5
65803	4.5
31248	4.5
7697	2.5
76611	3.0
95332	3.0
75465	3.5
72800	5.0
84951	3.5
8173	4.0
97205	3.0
71564	2.5
29562	3.0
70276	3.0
3786	3.0
4418	4.5
11801	4.0
58274	2.5
51841	4.0
83341	2.5
77074	4.0
8180	5.0
24635	4.5
52142	4.0
9717	5.0
3411	4.0
63850	4.0
10341	4.5
92721	2.5
78201	2.0
40160	4.0
59614	4.0
9015	4.5
15808	4.0
24095	4.0
79335	3.5
86531	4.0
92418	3.5
86899	4.5
56007	4.0
94080	2.5
72325	3.5
75680	3.5
39329	4.5
33960	2.5
12878	5.0
8968	4.0
38982	3.5
69614	3.0
96224	3.5
78471	4.0
16727	3.0
62418	4.5
2762	4.5
91617	3.5
62691	3.0
17718	3.5
19092	4.5
43405	4.5
19537	2.0
43649	3.0
98088	3.5
64398	2.5
18760	4.0
56260	3.5
44113	5.0
34222	2.0
71040	3.0
33606	4.0
65688	4.0
2154	4.0
5957	2.5
43741	3.0
44103	4.5
87788	4.0
91781	4.0
96819	4.0
44454	4.5
80165	2.5
10835	3.5
21204	4.0
58001	4.5
35131	3.5
49915	2.0
14944	3.5
78762	3.0
36043	4.0
16246	3.0
67728	4.0
14666	3.5
99712	3.5
72038	4.5
76192	4.0
100364	2.0
26786	3.0
65311	4.5
19273	3.0
42443	4.0
69017	3.5
39791	4.0
94475	4.0
29793	3.5
80439	3.5
89960	4.5
34048	4.0
48116	4.5
72367	3.0
97435	4.0
93769	3.5
49767	4.0
16113	2.5
2903	2.5
75298	4.0
24082	2.5
16276	4.5
34667	3.5
3279	4.5
23647	4.0
82383	4.5
60798	5.0
91751	4.0
32523	5.0
13155	4.5
65715	3.0
16058	4.0
5296	4.5
60244	4.5
59097	3.5
84689	4.5
38496	1.0
82838	3.5
46793	5.0
70448	4.0
67400	3.5
22032	3.0
42576	2.0
81720	2.0
48496	3.0
16591	4.5
87311	2.5
40396	4.5
6695	4.5
42758	2.5
89158	3.5
12604	5.0
11665	4.0
24705	3.5
57583	3.5
50494	3.5
13322	4.5
5213	3.0
83639	4.5
68198	5.0
23742	3.5
28777	3.5
10147	4.5
92515	2.0
54665	4.0
4154	2.5
40883	1.5
83072	2.5
48081	4.0
78259	4.0
23788	3.5
44206	3.5
9299	4.5
16774	2.5
86171	3.5
43980	3.0
3591	2.5
25945	2.0
72936	3.0
31688	4.0
76682	3.5
73278	4.5
29199	2.5
23313	2.5
8566	4.5
29048	4.0
53804	1.0
87800	4.0
47257	5.0
63866	1.5
54867	2.5
18004	4.5
31438	4.0
37252	2.0
85297	3.5
28791	4.5
33066	3.5
36795	4.5
96565	3.0
59291	4.5
85986	4.0
12310	3.0
87982	4.5
40552	3.5
86432	1.5
54317	4.0
10997	4.0
24294	4.5
54801	3.5
71322	5.0
81876	4.5
93868	3.0
21727	4.5
45880	3.5
40261	4.5
10863	3.0
37609	3.0
47597	3.5
20750	4.0
1376	5.0
42130	4.5
38970	3.5
82942	1.5
87446	3.0
2416	3.5
72310	1.5
34282	3.0
84375	1.5
53727	5.0
76856	4.5
38492	4.5
44406	4.0
24409	4.0
23450	2.5
86365	4.5
44380	4.0
54302	4.5
52862	5.0
73704	4.0
62110	4.0
24541	4.0
21541	3.0
97305	4.0
77072	4.5
10011	4.0
27991	3.5
51654	4.0
9817	4.5
75296	5.0
92320	3.5
67958	4.0
81325	5.0
4008	4.0
30922	2.5
29322	2.5
29369	4.5
84115	3.0
515	3.5
25828	3.0
33762	3.5
35426	2.5
60366	3.0
29954	2.5
38027	3.5
2839	3.5
99931	4.0
79960	2.0
45269	2.5
49087	4.5
47869	2.5
57406	2.0
96963	3.5
57250	4.0
30565	4.5
7461	4.0
24297	2.0
68176	4.0
79694	5.0
62070	2.5
49801	4.5
25172	3.5
40812	2.0
60264	2.5
98584	3.0
96133	3.0
20574	4.0
32490	2.5
82971	2.5
17761	2.0
15323	5.0
92699	4.0
89289	4.5
88350	3.0
78472	1.5
34867	2.5
14165	3.5
84764	3.0
51982	4.0
37811	3.0
93595	4.5
66297	1.0
24519	2.0
63382	4.5
30071	4.0
922	4.5
82436	4.5
31726	2.5
86124	4.5
80071	4.0
16680	2.5
61415	3.5
68145	4.5
31133	4.0
5753	2.5
13090	3.5
17898	3.5
83462	5.0
64093	3.5
7166	4.5
73803	4.5
41340	4.5
34119	5.0
15248	2.0
61291	4.0
59662	2.5
42835	4.5
27949	3.5
64559	1.5
47790	3.0
3875	4.0
79023	3.5
69546	2.0
5922	4.5
12831	3.0
8948	4.0
79843	3.0
69616	4.5
29409	2.0
70146	3.5
36144	5.0
15908	4.0
3840	4.0
2499	4.0
33602	3.5
6455	3.5
58703	3.0
67277	2.5
25685	3.0
85817	4.5
67122	4.5
13757	4.0
48190	3.5
1836	3.0
100227	4.0
89010	3.5
26656	4.0
60397	4.0
75896	5.0
22075	4.0
91258	4.0
74416	2.0
16166	3.5
55650	4.5
66474	2.0
52914	4.5
83344	4.5
94	4.0
89983	3.5
81196	3.5
71715	4.5
86690	3.0
39983	3.5
61286	4.5
78208	3.5
36122	3.0
75540	2.0
43523	4.0
45536	2.5
34314	4.5
67816	3.5
41992	4.5
31976	4.5
58192	2.0
25509	3.5
89756	4.5
46547	4.5
29251	4.5
18385	5.0
93509	4.0
97585	5.0
94271	4.5
50939	3.5
64757	3.5
21337	3.5
75335	3.0
42417	4.5
28874	1.5
73233	4.5
30354	2.5
36706	3.5
4068	4.0
68831	3.5
82668	5.0
15983	3.5
30549	3.5
76151	3.5
21236	4.5
50892	2.5
37268	2.0
17779	4.0
7086	4.0
8203	3.0
9727	3.5
75955	3.5
48441	3.0
96063	2.5
53603	4.5
35590	3.5
84452	4.0
98247	2.5
92595	4.5
27851	4.5
30053	5.0
69191	4.0
19541	4.5
97743	1.5
6027	3.0
85052	2.5
63507	4.0
2403	4.0
69741	3.0
53996	4.0
53367	2.5
40631	5.0
86956	2.0
631	3.0
42178	4.0
10713	3.5
66213	4.5
22682	4.0
69437	3.5
63136	4.0
62161	4.0
53711	2.0
92014	4.0
1129	3.5
72520	1.5
100531	3.5
99908	4.0
18157	4.0
23070	3.0
57635	4.5
24004	3.5
5459	3.0
9134	4.0
94191	5.0
77119	4.5
99947	4.0
99086	3.0
41159	3.5
2045	4.0
6666	4.0
24882	4.5
68656	2.5
26555	2.0
20858	3.0
49509	5.0
85099	4.0
40649	5.0
17892	3.5
88861	2.0
60758	4.5
29994	3.5
59429	4.0
7608	5.0
88817	4.5
83091	4.0
72467	3.5
85841	3.5
54097	4.5
69446	3.5
17344	4.5
53479	3.5
8548	5.0
48973	4.0
39497	3.0
74947	3.5
82707	2.0
61930	4.0
82886	4.5
57787	4.5
24756	3.0
37507	4.5
73907	4.5
41216	1.5
87578	5.0
348	2.5
94196	3.5
18394	3.5
24960	3.5
12436	2.0
20924	4.0
67121	2.5
65262	4.0
78636	3.5
142	3.5
97610	5.0
12514	2.0
94700	4.0
71104	4.5
75625	3.0
60744	4.5
81878	4.0
16124	3.5
33841	2.5
9502	3.5
69024	4.5
48405	4.0
55786	4.0
19200	4.5
16302	4.5
13132	2.5
42283	2.5
64820	4.0
80535	4.0
99501	4.5
29283	4.0
23216	2.5
41126	4.5
73099	4.5
19921	4.0
61091	4.5
44357	3.0
61134	4.0
60018	4.0
15586	2.5
97239	4.0
51455	4.5
23686	2.5
24276	4.0
13741	4.5
31113	3.0
94457	5.0
3977	4.0
41717	4.5
7663	2.5
78424	3.5
39394	4.5
50361	4.0
55715	5.0
53745	5.0
5514	5.0
39997	4.5
56159	2.5
67299	3.5
20250	2.5
3241	3.0
15044	3.0
84219	4.5
31775	4.5
42773	4.0
59433	2.5
9242	2.5
80370	3.5
64897	3.5
10806	5.0
47471	4.0
58388	2.0
69373	4.0
30131	2.5
60197	3.0
43648	2.5
27445	4.0
4156	2.5
6039	3.0
73651	4.0
69759	4.5
41312	2.5
65768	2.5
50247	3.0
16607	3.5
15821	3.5
80081	3.5
26094	4.0
46084	4.0
94407	3.0
98446	3.0
68006	5.0
53960	2.0
57573	4.5
58775	5.0
97430	4.0
79591	4.0
509	3.5
73732	4.0
4734	4.0
56707	4.0
60806	4.0
67432	3.0
12493	4.0
9324	5.0
69523	5.0
89639	5.0
66724	3.0
91246	4.5
23099	4.5
66925	2.5
62928	4.5
29860	3.0
35871	3.5
44736	2.0
52541	4.0
69836	2.5
47053	2.0
60581	3.5
62607	2.5
69934	4.0
13427	3.5
34716	4.0
27366	4.0
91672	4.0
10228	4.0
13680	4.0
16312	3.0
5133	4.0
32876	4.5
13425	2.5
100590	3.0
16521	4.5
74141	4.0
92300	5.0
70690	3.5
93890	3.5
81974	1.5
20699	1.0
85120	4.5
46492	4.5
57923	4.0
83437	4.0
17078	3.5
22877	4.0
74993	4.0
30215	4.0
28997	4.0
51073	3.5
33803	5.0
99850	4.5
51202	5.0
39912	2.5
27462	4.0
54121	3.5
69927	2.5
50465	3.0
71189	2.5
5450	2.5
52721	4.0
46913	3.5
60659	4.0
13523	3.0
86564	2.0
28877	3.5
81797	4.0
11154	3.0
72080	5.0
26914	5.0
54589	4.5
32672	1.5
20533	2.0
3959	2.5
53160	2.0
76618	4.0
38868	4.5
50144	3.5
105	3.5
55101	3.0
78399	4.0
254	3.0
27987	4.5
94186	4.0
4538	3.5
71476	3.5
92791	4.0
58472	4.0
82432	4.0
45207	3.0
5747	2.5
53833	3.5
79914	1.5
51030	3.5
46594	2.0
897	4.5
27492	3.5
40630	3.5
51588	3.5
18699	3.5
24063	3.5
12661	2.5
133	2.5
80399	5.0
42200	2.0
68577	4.0
27318	4.0
87318	4.5
58454	4.0
56122	4.0
16104	3.0
44890	4.5
3328	3.5
82699	5.0
95984	4.0
70964	4.0
4431	4.0
68892	3.5
90757	4.0
10235	1.5
66329	4.0
40453	4.5
10746	4.5
36723	3.0
46783	3.5
55531	3.0
89137	3.5
38511	4.0
46891	5.0
96809	3.5
98167	4.0
91543	4.5
24944	4.5
92922	5.0
86478	4.0
96677	2.5
9272	4.0
90000	4.5
69957	2.5
75607	2.5
72283	3.0
25967	3.0
37327	4.5
2266	4.5
35839	4.0
78934	2.0
88270	4.5
98698	2.0
2471	2.0
14791	3.5
93339	4.5
77688	3.0
75484	3.0
72770	3.5
29301	4.0
33830	2.5
95299	4.0
75174	5.0
5363	2.0
77121	4.0
69548	3.0
29361	4.0
19611	4.5
14916	3.5
57080	4.5
73676	4.0
46808	3.0
87885	4.5
6330	5.0
98421	4.0
57888	4.5
20739	4.0
85278	4.5
35211	4.5
33032	3.5
27375	3.5
9713	4.0
26605	1.5
74977	4.0
86098	3.5
68851	4.5
66486	2.0
63107	3.0
25929	3.0
29443	4.0
93217	4.0
8021	5.0
98327	4.0
50448	2.0
98522	4.5
65422	3.5
32597	3.0
93542	5.0
13864	3.5
88355	3.5
82543	1.5
54435	4.0
19279	4.0
58652	3.0
64833	4.0
91791	4.0
100319	2.5
37210	4.5
70834	4.5
8934	2.5
72087	4.0
7881	3.5
2733	3.5
9403	2.5
93224	3.5
26868	4.0
79934	4.0
3726	4.0
36133	4.0
91546	3.0
906	4.0
20772	4.0
48836	2.5
10774	3.5
9709	2.5
56942	3.0
74039	2.0
36228	3.0
16955	4.5
61163	2.5
100730	3.5
33118	4.0
64241	3.0
71228	3.0
47571	5.0
62653	2.0
96128	3.0
96644	3.5
3400	4.0
91722	5.0
70025	4.5
19146	2.5
46779	3.0
100027	3.0
44013	4.0
2618	4.5
46730	3.5
13626	4.5
41495	3.0
72760	4.0
66995	4.5
88428	1.5
46010	4.5
81104	4.0
27088	3.0
56964	3.5
45343	4.0
36803	3.5
10733	4.0
69898	3.0
19502	1.5
66156	4.0
1512	4.5
73624	4.0
63463	4.5
54718	3.0
67818	4.5
43894	4.0
48674	3.5
87381	3.5
35366	2.5
30514	5.0
24050	5.0
17621	3.5
65232	5.0
37884	3.5
49270	4.5
69700	4.5
51271	3.0
64211	4.5
22419	2.5
79025	2.5
22983	4.0
23497	3.5
9765	4.0
94437	3.0
90499	4.0
57684	2.0
97682	3.5
65660	5.0
93035	3.5
982	2.5
45821	4.5
21993	3.0
87202	5.0
93871	4.5
43234	4.5
95310	4.5
51160	3.0
13911	4.0
8088	3.0
15989	1.5
602	4.5
71154	5.0
85832	4.5
31616	4.0
25066	4.5
95936	4.0
89699	2.5
3079	1.5
99326	4.5
70302	2.0
85914	3.5
17664	3.5
18957	5.0
15221	3.0
22354	3.5
20472	4.0
98023	3.0
71180	4.0
17704	4.5
4658	3.5
6890	4.5
8335	3.0
43269	4.5
40619	3.5
52390	4.5
52337	1.5
21828	3.5
52172	2.5
17824	5.0
41655	1.5
75745	4.5
16240	3.5
73718	3.5
63449	3.0
17204	4.5
63444	4.5
45410	4.0
32391	4.0
99739	4.0
44021	5.0
43584	3.5
56048	3.5
67031	4.0
3968	2.0
5012	3.0
72450	4.5
42325	3.0
16979	4.0
34588	3.5
59940	3.5
8750	1.5
48618	5.0
9416	4.0
25896	3.5
60666	3.0
96566	3.5
11329	3.5
60068	4.5
13386	2.0
68627	3.0
51379	2.5
36907	4.5
97766	3.0
69526	4.0
60442	2.0
61143	3.5
5824	2.0
62519	4.0
4810	3.5
28037	3.5
69083	4.0
1755	1.5
39429	2.0
46685	2.0
73478	3.0
66528	4.0
80594	3.5
82365	4.0
75591	2.5
70126	3.0
95764	3.5
76100	4.0
14835	4.5
75621	2.5
85439	3.5
31630	2.0
82807	2.5
20009	4.5
1815	4.0
43477	2.0
16282	5.0
81075	2.0
67012	3.0
89202	2.5
15900	4.5
85252	3.5
16067	3.5
80003	3.5
90821	2.0
33322	3.5
8212	3.5
52338	4.5
11280	4.0
79509	4.0
45783	2.5
66215	4.5
34160	4.5
30025	4.5
61290	2.5
51245	3.0
22930	3.0
94549	3.5
28259	4.0
83571	4.0
86139	4.0
26006	3.0
42368	4.5
89139	3.5
27694	4.5
73447	3.0
63747	3.5
98958	2.0
3123	2.5
30849	5.0
66433	5.0
22518	4.0
21667	4.5
30072	2.5
26924	4.5
40090	4.0
75643	4.0
98405	4.0
100412	3.0
94382	4.5
97321	3.5
35816	2.5
83443	4.5
90310	2.5
22840	3.5
24665	4.0
65108	3.5
89924	3.0
12262	4.5
82504	3.5
30837	3.5
51309	4.0
74644	4.0
32428	4.5
12686	3.5
92017	4.5
36147	4.5
96296	4.0
30777	4.5
67738	5.0
89753	2.0
5326	2.5
75479	3.0
95246	3.5
4195	3.5
45438	3.0
97760	4.5
10948	4.5
51742	2.5
37216	3.0
14288	4.5
55743	3.0
24852	3.5
77435	4.5
69431	5.0
15484	2.5
70123	5.0
29662	3.0
41281	5.0
23118	4.0
70245	4.0
4433	5.0
98084	5.0
75597	3.5
25461	4.0
60818	3.0
36942	2.0
44739	4.5
79392	4.0
98013	4.5
67315	4.5
55953	3.0
25739	2.5
28165	4.5
99527	2.5
53778	3.5
86340	3.0
10217	2.5
360	2.5
31213	1.5
7290	4.0
55398	3.5
51168	4.0
48425	4.5
8018	4.5
2187	2.0
4562	3.5
33200	2.0
38891	4.5
15497	3.0
31781	2.5
96143	1.5
98222	4.0
97249	3.0
54607	2.5
98762	3.0
47063	3.5
33087	3.5
99638	2.5
26309	3.5
58467	4.5
99594	5.0
91354	2.5
36254	4.0
38255	4.0
